section,name,url
SRFI-4 API,list->s8vector,SRFI_002d4-API.html#index-list_002d_003es8vector
SRFI-41 Stream Library,list->stream,SRFI_002d41-Stream-Library.html#index-list_002d_003estream
Streams,list->stream,Streams.html#index-list_002d_003estream-1
String Constructors,list->string,String-Constructors.html#index-list_002d_003estring
rnrs base,list->string,rnrs-base.html#index-list_002d_003estring-1
Symbol Primitives,list->symbol,Symbol-Primitives.html#index-list_002d_003esymbol
Array Procedures,list->typed-array,Array-Procedures.html#index-list_002d_003etyped_002darray
SRFI-4 API,list->u16vector,SRFI_002d4-API.html#index-list_002d_003eu16vector
SRFI-4 API,list->u32vector,SRFI_002d4-API.html#index-list_002d_003eu32vector
SRFI-4 API,list->u64vector,SRFI_002d4-API.html#index-list_002d_003eu64vector
SRFI-4 API,list->u8vector,SRFI_002d4-API.html#index-list_002d_003eu8vector
Vector Creation,list->vector,Vector-Creation.html#index-list_002d_003evector
SRFI-43 Conversion,list->vector,SRFI_002d43-Conversion.html#index-list_002d_003evector-1
rnrs base,list->vector,rnrs-base.html#index-list_002d_003evector-2
VLists,list->vlist,VLists.html#index-list_002d_003evlist
Weak vectors,list->weak-vector,Weak-vectors.html#index-list_002d_003eweak_002dvector
List Selection,list-cdr-ref,List-Selection.html#index-list_002dcdr_002dref
List Modification,list-cdr-set!,List-Modification.html#index-list_002dcdr_002dset_0021
List Constructors,list-copy,List-Constructors.html#index-list_002dcopy
SRFI-1 Constructors,list-copy,SRFI_002d1-Constructors.html#index-list_002dcopy-1
List Selection,list-head,List-Selection.html#index-list_002dhead
SRFI-1 Searching,list-index,SRFI_002d1-Searching.html#index-list_002dindex
Regexp Functions,list-matches,Regexp-Functions.html#index-list_002dmatches
List Selection,list-ref,List-Selection.html#index-list_002dref
rnrs base,list-ref,rnrs-base.html#index-list_002dref-1
List Modification,list-set!,List-Modification.html#index-list_002dset_0021
rnrs sorting,list-sort,rnrs-sorting.html#index-list_002dsort
SRFI-1 Constructors,list-tabulate,SRFI_002d1-Constructors.html#index-list_002dtabulate
List Selection,list-tail,List-Selection.html#index-list_002dtail
rnrs base,list-tail,rnrs-base.html#index-list_002dtail-1
Trap States,list-traps,Trap-States.html#index-list_002dtraps
SRFI-1 Predicates,list=,SRFI_002d1-Predicates.html#index-list_003d
List Predicates,list?,List-Predicates.html#index-list_003f
rnrs base,list?,rnrs-base.html#index-list_003f-1
Inlined Scheme Instructions,list?,Inlined-Scheme-Instructions.html#index-list_003f-2
Network Sockets and Communication,listen,Network-Sockets-and-Communication.html#index-listen
Module Commands,load,Module-Commands.html#index-load-1
Loading,load,Loading.html#index-load-2
Loading Instructions,load-array,Loading-Instructions.html#index-load_002darray
Loading,load-compiled,Loading.html#index-load_002dcompiled
Foreign Functions,load-extension,Foreign-Functions.html#index-load_002dextension
Load Paths,load-from-path,Load-Paths.html#index-load_002dfrom_002dpath
Loading Instructions,load-number,Loading-Instructions.html#index-load_002dnumber
Bytecode and Objcode,load-objcode,Bytecode-and-Objcode.html#index-load_002dobjcode
Loading Instructions,load-program,Loading-Instructions.html#index-load_002dprogram
Loading Instructions,load-string,Loading-Instructions.html#index-load_002dstring
Loading Instructions,load-symbol,Loading-Instructions.html#index-load_002dsymbol
Loading Instructions,load-wide-string,Loading-Instructions.html#index-load_002dwide_002dstring
Lexical Environment Instructions,local-bound?,Lexical-Environment-Instructions.html#index-local_002dbound_003f
Lexical Environment Instructions,local-boxed-ref,Lexical-Environment-Instructions.html#index-local_002dboxed_002dref
Lexical Environment Instructions,local-boxed-set,Lexical-Environment-Instructions.html#index-local_002dboxed_002dset
Local Evaluation,local-compile,Local-Evaluation.html#index-local_002dcompile
Local Evaluation,local-eval,Local-Evaluation.html#index-local_002deval
Lexical Environment Instructions,local-ref,Lexical-Environment-Instructions.html#index-local_002dref
Lexical Environment Instructions,local-set,Lexical-Environment-Instructions.html#index-local_002dset
Accessing Locale Information,locale-am-string,Accessing-Locale-Information.html#index-locale_002dam_002dstring
Accessing Locale Information,locale-currency-symbol,Accessing-Locale-Information.html#index-locale_002dcurrency_002dsymbol
Accessing Locale Information,locale-currency-symbol-precedes-negative?,Accessing-Locale-Information.html#index-locale_002dcurrency_002dsymbol_002dprecedes_002dnegative_003f
Accessing Locale Information,locale-currency-symbol-precedes-positive?,Accessing-Locale-Information.html#index-locale_002dcurrency_002dsymbol_002dprecedes_002dpositive_003f
Accessing Locale Information,locale-date+time-format,Accessing-Locale-Information.html#index-locale_002ddate_002btime_002dformat
Accessing Locale Information,locale-date-format,Accessing-Locale-Information.html#index-locale_002ddate_002dformat
Accessing Locale Information,locale-day,Accessing-Locale-Information.html#index-locale_002dday
Accessing Locale Information,locale-day-short,Accessing-Locale-Information.html#index-locale_002dday_002dshort
Accessing Locale Information,locale-decimal-point,Accessing-Locale-Information.html#index-locale_002ddecimal_002dpoint
Accessing Locale Information,locale-digit-grouping,Accessing-Locale-Information.html#index-locale_002ddigit_002dgrouping
Accessing Locale Information,locale-encoding,Accessing-Locale-Information.html#index-locale_002dencoding
Accessing Locale Information,locale-era,Accessing-Locale-Information.html#index-locale_002dera
Accessing Locale Information,locale-era-date+time-format,Accessing-Locale-Information.html#index-locale_002dera_002ddate_002btime_002dformat
Accessing Locale Information,locale-era-date-format,Accessing-Locale-Information.html#index-locale_002dera_002ddate_002dformat
Accessing Locale Information,locale-era-time-format,Accessing-Locale-Information.html#index-locale_002dera_002dtime_002dformat
Accessing Locale Information,locale-era-year,Accessing-Locale-Information.html#index-locale_002dera_002dyear
Accessing Locale Information,locale-monetary-decimal-point,Accessing-Locale-Information.html#index-locale_002dmonetary_002ddecimal_002dpoint
Accessing Locale Information,locale-monetary-fractional-digits,Accessing-Locale-Information.html#index-locale_002dmonetary_002dfractional_002ddigits
Accessing Locale Information,locale-monetary-grouping,Accessing-Locale-Information.html#index-locale_002dmonetary_002dgrouping
Accessing Locale Information,locale-monetary-negative-sign,Accessing-Locale-Information.html#index-locale_002dmonetary_002dnegative_002dsign
Accessing Locale Information,locale-monetary-positive-sign,Accessing-Locale-Information.html#index-locale_002dmonetary_002dpositive_002dsign
Accessing Locale Information,locale-monetary-thousands-separator,Accessing-Locale-Information.html#index-locale_002dmonetary_002dthousands_002dseparator
Accessing Locale Information,locale-month,Accessing-Locale-Information.html#index-locale_002dmonth
Accessing Locale Information,locale-month-short,Accessing-Locale-Information.html#index-locale_002dmonth_002dshort
Accessing Locale Information,locale-negative-separated-by-space?,Accessing-Locale-Information.html#index-locale_002dnegative_002dseparated_002dby_002dspace_003f
Accessing Locale Information,locale-negative-sign-position,Accessing-Locale-Information.html#index-locale_002dnegative_002dsign_002dposition
Accessing Locale Information,locale-no-regexp,Accessing-Locale-Information.html#index-locale_002dno_002dregexp
Accessing Locale Information,locale-pm-string,Accessing-Locale-Information.html#index-locale_002dpm_002dstring
Accessing Locale Information,locale-positive-separated-by-space?,Accessing-Locale-Information.html#index-locale_002dpositive_002dseparated_002dby_002dspace_003f
Accessing Locale Information,locale-positive-sign-position,Accessing-Locale-Information.html#index-locale_002dpositive_002dsign_002dposition
Number Input and Output,locale-string->inexact,Number-Input-and-Output.html#index-locale_002dstring_002d_003einexact
Number Input and Output,locale-string->integer,Number-Input-and-Output.html#index-locale_002dstring_002d_003einteger
Accessing Locale Information,locale-thousands-separator,Accessing-Locale-Information.html#index-locale_002dthousands_002dseparator
Accessing Locale Information,locale-time+am/pm-format,Accessing-Locale-Information.html#index-locale_002dtime_002bam_002fpm_002dformat
Accessing Locale Information,locale-time-format,Accessing-Locale-Information.html#index-locale_002dtime_002dformat
Accessing Locale Information,locale-yes-regexp,Accessing-Locale-Information.html#index-locale_002dyes_002dregexp
i18n Introduction,locale?,i18n-Introduction.html#index-locale_003f
Debug Commands,locals,Debug-Commands.html#index-locals
Time,localtime,Time.html#index-localtime
Mutexes and Condition Variables,lock-mutex,Mutexes-and-Condition-Variables.html#index-lock_002dmutex
Scientific,log,Scientific.html#index-log
rnrs base,log,rnrs-base.html#index-log-1
Scientific,log10,Scientific.html#index-log10
SRFI-60,log2-binary-factors,SRFI_002d60.html#index-log2_002dbinary_002dfactors
Bitwise Operations,logand,Bitwise-Operations.html#index-logand
Inlined Mathematical Instructions,logand,Inlined-Mathematical-Instructions.html#index-logand-1
Bitwise Operations,logbit?,Bitwise-Operations.html#index-logbit_003f
Bitwise Operations,logcount,Bitwise-Operations.html#index-logcount
Bitwise Operations,logior,Bitwise-Operations.html#index-logior
Inlined Mathematical Instructions,logior,Inlined-Mathematical-Instructions.html#index-logior-1
Bitwise Operations,lognot,Bitwise-Operations.html#index-lognot
Bitwise Operations,logtest,Bitwise-Operations.html#index-logtest
Bitwise Operations,logxor,Bitwise-Operations.html#index-logxor
Inlined Mathematical Instructions,logxor,Inlined-Mathematical-Instructions.html#index-logxor-1
Lexical Environment Instructions,long-local-bound?,Lexical-Environment-Instructions.html#index-long_002dlocal_002dbound_003f
Lexical Environment Instructions,long-local-ref,Lexical-Environment-Instructions.html#index-long_002dlocal_002dref
Lexical Environment Instructions,long-local-set,Lexical-Environment-Instructions.html#index-long_002dlocal_002dset
Data Constructor Instructions,long-object-ref,Data-Constructor-Instructions.html#index-long_002dobject_002dref
Top-Level Environment Instructions,long-toplevel-ref,Top_002dLevel-Environment-Instructions.html#index-long_002dtoplevel_002dref
Top-Level Environment Instructions,long-toplevel-set,Top_002dLevel-Environment-Instructions.html#index-long_002dtoplevel_002dset
R6RS Textual Input,lookahead-char,R6RS-Textual-Input.html#index-lookahead_002dchar
R6RS Binary Input,lookahead-u8,R6RS-Binary-Input.html#index-lookahead_002du8
Compiler Tower,lookup-compilation-order,Compiler-Tower.html#index-lookup_002dcompilation_002dorder
Compiler Tower,lookup-language,Compiler-Tower.html#index-lookup_002dlanguage
Web Server,lookup-server-impl,Web-Server.html#index-lookup_002dserver_002dimpl
SRFI-1 Set Operations,lset-adjoin,SRFI_002d1-Set-Operations.html#index-lset_002dadjoin
SRFI-1 Set Operations,lset-diff+intersection,SRFI_002d1-Set-Operations.html#index-lset_002ddiff_002bintersection
SRFI-1 Set Operations,lset-diff+intersection!,SRFI_002d1-Set-Operations.html#index-lset_002ddiff_002bintersection_0021
SRFI-1 Set Operations,lset-difference,SRFI_002d1-Set-Operations.html#index-lset_002ddifference
SRFI-1 Set Operations,lset-difference!,SRFI_002d1-Set-Operations.html#index-lset_002ddifference_0021
SRFI-1 Set Operations,lset-intersection,SRFI_002d1-Set-Operations.html#index-lset_002dintersection
SRFI-1 Set Operations,lset-intersection!,SRFI_002d1-Set-Operations.html#index-lset_002dintersection_0021
SRFI-1 Set Operations,lset-union,SRFI_002d1-Set-Operations.html#index-lset_002dunion
SRFI-1 Set Operations,lset-union!,SRFI_002d1-Set-Operations.html#index-lset_002dunion_0021
SRFI-1 Set Operations,lset-xor,SRFI_002d1-Set-Operations.html#index-lset_002dxor
SRFI-1 Set Operations,lset-xor!,SRFI_002d1-Set-Operations.html#index-lset_002dxor_0021
SRFI-1 Set Operations,lset<=,SRFI_002d1-Set-Operations.html#index-lset_003c_003d
SRFI-1 Set Operations,lset=,SRFI_002d1-Set-Operations.html#index-lset_003d
File System,lstat,File-System.html#index-lstat
Inlined Mathematical Instructions,lt?,Inlined-Mathematical-Instructions.html#index-lt_003f
Internal Macros,macro-binding,Internal-Macros.html#index-macro_002dbinding
Internal Macros,macro-name,Internal-Macros.html#index-macro_002dname
Internal Macros,macro-transformer,Internal-Macros.html#index-macro_002dtransformer
Internal Macros,macro-type,Internal-Macros.html#index-macro_002dtype
Internal Macros,macro?,Internal-Macros.html#index-macro_003f
Complex,magnitude,Complex.html#index-magnitude
rnrs base,magnitude,rnrs-base.html#index-magnitude-1
Build Config,major-version,Build-Config.html#index-major_002dversion
Instance Creation,make,Instance-Creation.html#index-make
Instance Creation,make,Instance-Creation.html#index-make-1
Instance Creation,make,Instance-Creation.html#index-make-2
Class Definition Protocol,make,Class-Definition-Protocol.html#index-make-3
Generic Function Internals,make-accessor,Generic-Function-Internals.html#index-make_002daccessor
Arbiters,make-arbiter,Arbiters.html#index-make_002darbiter
Array Procedures,make-array,Array-Procedures.html#index-make_002darray
Data Constructor Instructions,make-array,Data-Constructor-Instructions.html#index-make_002darray-1
rnrs conditions,make-assertion-violation,rnrs-conditions.html#index-make_002dassertion_002dviolation
Compiled Procedures,make-binding,Compiled-Procedures.html#index-make_002dbinding
Bit Vectors,make-bitvector,Bit-Vectors.html#index-make_002dbitvector
Buffered Input,make-buffered-input-port,Buffered-Input.html#index-make_002dbuffered_002dinput_002dport
Bytevector Manipulation,make-bytevector,Bytevector-Manipulation.html#index-make_002dbytevector
Foreign Structs,make-c-struct,Foreign-Structs.html#index-make_002dc_002dstruct
SRFI-4 API,make-c32vector,SRFI_002d4-API.html#index-make_002dc32vector
SRFI-4 API,make-c64vector,SRFI_002d4-API.html#index-make_002dc64vector
Data Constructor Instructions,make-char32,Data-Constructor-Instructions.html#index-make_002dchar32
Data Constructor Instructions,make-char8,Data-Constructor-Instructions.html#index-make_002dchar8
Transfer Codings,make-chunked-input-port,Transfer-Codings.html#index-make_002dchunked_002dinput_002dport
Transfer Codings,make-chunked-output-port,Transfer-Codings.html#index-make_002dchunked_002doutput_002dport
Class Definition Protocol,make-class,Class-Definition-Protocol.html#index-make_002dclass
Lexical Environment Instructions,make-closure,Lexical-Environment-Instructions.html#index-make_002dclosure
Readline Functions,make-completion-function,Readline-Functions.html#index-make_002dcompletion_002dfunction
SRFI-35,make-compound-condition,SRFI_002d35.html#index-make_002dcompound_002dcondition
SRFI-35,make-condition,SRFI_002d35.html#index-make_002dcondition
SRFI-35,make-condition-type,SRFI_002d35.html#index-make_002dcondition_002dtype
Mutexes and Condition Variables,make-condition-variable,Mutexes-and-Condition-Variables.html#index-make_002dcondition_002dvariable
SRFI-18 Condition variables,make-condition-variable,SRFI_002d18-Condition-variables.html#index-make_002dcondition_002dvariable-1
R6RS Binary Input,make-custom-binary-input-port,R6RS-Binary-Input.html#index-make_002dcustom_002dbinary_002dinput_002dport
R6RS Binary Output,make-custom-binary-output-port,R6RS-Binary-Output.html#index-make_002dcustom_002dbinary_002doutput_002dport
SRFI-19 Date,make-date,SRFI_002d19-Date.html#index-make_002ddate
Weak hash tables,make-doubly-weak-hash-table,Weak-hash-tables.html#index-make_002ddoubly_002dweak_002dhash_002dtable
Fluids and Dynamic States,make-dynamic-state,Fluids-and-Dynamic-States.html#index-make_002ddynamic_002dstate
SSAX,make-empty-attlist,SSAX.html#index-make_002dempty_002dattlist
rnrs enums,make-enumeration,rnrs-enums.html#index-make_002denumeration
Data Constructor Instructions,make-eol,Data-Constructor-Instructions.html#index-make_002deol
rnrs hashtables,make-eq-hashtable,rnrs-hashtables.html#index-make_002deq_002dhashtable
rnrs hashtables,make-eq-hashtable,rnrs-hashtables.html#index-make_002deq_002dhashtable-1
rnrs hashtables,make-eqv-hashtable,rnrs-hashtables.html#index-make_002deqv_002dhashtable
rnrs hashtables,make-eqv-hashtable,rnrs-hashtables.html#index-make_002deqv_002dhashtable-1
rnrs conditions,make-error,rnrs-conditions.html#index-make_002derror
SRFI-4 API,make-f32vector,SRFI_002d4-API.html#index-make_002df32vector
SRFI-4 API,make-f64vector,SRFI_002d4-API.html#index-make_002df64vector
Data Constructor Instructions,make-false,Data-Constructor-Instructions.html#index-make_002dfalse
Fluids and Dynamic States,make-fluid,Fluids-and-Dynamic-States.html#index-make_002dfluid
